+----------+-----------+-----------+-----------+
| Storm ID |    Name   | Max Speed | Avg Speed |
| EP101991 |  UNNAMED  |    7.1    |    5.72   |
| EP111991 |  IGNACIO  |   10.01   |    5.03   |
| EP121991 |   JIMENA  |   11.74   |    7.75   |
| EP131991 |   KEVIN   |    13.0   |    7.94   |
| EP141991 |   LINDA   |   10.44   |    6.37   |
| EP151991 |   MARTY   |   13.56   |    7.74   |
| EP161991 |    NORA   |   18.17   |    8.67   |
| CP011992 |   EKEKA   |   20.27   |   11.62   |
| CP021992 |    HALI   |    7.04   |    4.07   |
| EP011992 |   AGATHA  |    9.01   |    5.34   |
| EP021992 |  UNNAMED  |    6.93   |    6.41   |
| EP031992 |    BLAS   |   10.07   |    9.39   |
| EP041992 |   CELIA   |   13.68   |    8.76   |
| EP051992 |   DARBY   |    19.8   |    12.1   |
| EP061992 |  ESTELLE  |    10.8   |    8.29   |
| EP071992 |   FRANK   |   15.87   |   10.06   |
| EP081992 | GEORGETTE |   23.92   |   13.11   |
| EP091992 |   HOWARD  |   15.76   |   10.66   |
| EP101992 |    ISIS   |   13.05   |    9.99   |
| EP111992 |   JAVIER  |   19.67   |   11.28   |
| EP121992 |  UNNAMED  |    11.3   |    9.02   |
| EP131992 |    KAY    |   16.17   |   14.38   |
| EP141992 |   LESTER  |   22.46   |   13.13   |
| EP151992 |  MADELINE |   20.34   |   12.42   |
| EP161992 |   NEWTON  |    18.4   |   14.71   |
| EP171992 |   ORLENE  |   19.01   |   11.37   |
| EP181992 |   INIKI   |   28.43   |   14.88   |
| EP191992 |   PAINE   |   16.22   |    6.05   |
| EP201992 |   ROSLYN  |   17.25   |    6.46   |
| EP211992 |  SEYMOUR  |   11.06   |    6.16   |
| EP221992 |    TINA   |   14.97   |    6.3    |
| EP231992 |   VIRGIL  |   14.64   |    5.99   |
| EP241992 |  WINIFRED |   20.86   |   10.03   |
| EP251992 |   XAVIER  |   12.85   |   11.66   |
| EP261992 |  YOLANDA  |   19.89   |   13.62   |
| EP271992 |    ZEKE   |    10.1   |    6.49   |
| CP031992 |  UNNAMED  |    22.2   |   11.17   |
| EP011993 |   ADRIAN  |    7.15   |    3.24   |
| EP021993 |  BEATRIZ  |   11.12   |    6.53   |
| EP031993 |  UNNAMED  |   17.81   |    9.88   |
| EP041993 |   CALVIN  |   20.84   |   10.23   |
| EP051993 |    DORA   |   16.26   |   10.52   |
| EP061993 |   EUGENE  |   25.56   |   12.84   |
| CP011993 |   KEONI   |   15.81   |    8.7    |
| EP071993 |  FERNANDA |   19.52   |   13.42   |
| EP081993 |    GREG   |   12.48   |    7.12   |
| EP091993 |   HILARY  |   12.03   |    7.33   |
| EP101993 |   IRWIN   |   17.74   |   14.72   |
| EP111993 |    JOVA   |   13.26   |    8.47   |
| EP121993 |  KENNETH  |   10.65   |    7.03   |
| EP131993 |   LIDIA   |   32.35   |    14.2   |
| EP141993 |  UNNAMED  |   16.89   |    7.35   |
| EP151993 |    MAX    |   13.97   |    4.84   |
| EP161993 |   NORMA   |   11.51   |    7.58   |
| EP171993 |  UNNAMED  |   12.47   |    9.59   |
| EP011994 |   ALETTA  |    16.3   |    9.4    |
| EP021994 |    BUD    |   20.31   |   10.98   |
| EP031994 |  CARLOTTA |   13.97   |   10.08   |
| EP041994 |   DANIEL  |   17.11   |   12.96   |
| EP051994 |   EMILIA  |   15.11   |   10.43   |
| EP061994 |   FABIO   |   19.21   |   13.92   |
| EP071994 |   GILMA   |   20.74   |   14.14   |
| EP081994 |     LI    |   17.88   |   10.05   |
| EP091994 |   HECTOR  |   12.91   |    9.58   |
| CP011994 |  UNNAMED  |   14.56   |    9.58   |
| EP111994 |   ILEANA  |   17.12   |    12.3   |
| EP101994 |    JOHN   |   32.37   |   10.06   |
| EP121994 |  UNNAMED  |   18.22   |   10.24   |
| EP131994 |   KRISTY  |   18.77   |   13.58   |
| EP141994 |    LANE   |   14.33   |   12.23   |
| CP021994 |    MELE   |   15.78   |   11.69   |
| EP151994 |   MIRIAM  |    13.5   |   10.17   |
| EP161994 |   NORMAN  |   14.59   |    9.33   |
| EP171994 |   OLIVIA  |   10.93   |    7.41   |
| EP181994 |    PAUL   |    8.67   |    4.66   |
| EP191994 |    ROSA   |    33.9   |    6.84   |
| CP031994 |    NONA   |   20.23   |    7.16   |
| EP011995 |  UNNAMED  |   18.56   |   15.97   |
| EP021995 |   ADOLPH  |    6.64   |    4.5    |
| EP031995 |  BARBARA  |   16.21   |    9.91   |
| EP041995 |   COSME   |   12.42   |    8.64   |
| EP051995 |   DALILA  |   13.54   |    6.15   |
| EP061995 |   ERICK   |   12.63   |    5.78   |
| EP071995 |  FLOSSIE  |   12.57   |    6.88   |
| EP081995 |    GIL    |   17.45   |    8.54   |
| EP091995 | HENRIETTE |   14.02   |    9.51   |
| EP101995 |   ISMAEL  |   22.02   |   13.36   |
| EP111995 |  JULIETTE |   11.08   |    5.35   |
| EP011996 |  UNNAMED  |   13.09   |    9.22   |
| EP021996 |  UNNAMED  |    7.81   |    4.66   |
| EP031996 |    ALMA   |    7.08   |    4.05   |
| EP041996 |   BORIS   |   12.83   |    7.94   |
| EP051996 |  CRISTINA |   15.12   |   12.67   |
| EP061996 |  UNNAMED  |    5.74   |    4.49   |
| EP071996 |  DOUGLAS  |   18.57   |   12.51   |
| EP081996 |   ELIDA   |   12.78   |    5.56   |
| CP011996 |  UNNAMED  |   14.84   |   10.23   |
| EP091996 |   FAUSTO  |   19.08   |   10.06   |
| EP101996 | GENEVIEVE |   10.56   |    4.18   |
| EP111996 |   HERNAN  |   20.92   |    7.6    |
| EP121996 |  UNNAMED  |   18.54   |   10.43   |
| EP011997 |   ANDRES  |   11.95   |    5.96   |
| EP021997 |   BLANCA  |   15.62   |   14.05   |
| EP031997 |  UNNAMED  |   16.78   |   12.26   |
| EP041997 |   CARLOS  |   10.62   |    9.81   |
| EP051997 |  UNNAMED  |    9.88   |    7.84   |
| EP061997 |  DOLORES  |    14.5   |   12.41   |
| EP071997 |  ENRIQUE  |    17.1   |   14.47   |
| EP081997 |  FELICIA  |   23.88   |   12.89   |
| CP011997 |  UNNAMED  |   14.92   |   10.12   |
| EP091997 | GUILLERMO |   19.93   |   11.34   |
| EP101997 |   HILDA   |   14.38   |    8.77   |
| EP111997 |  IGNACIO  |   16.99   |   13.33   |
| EP121997 |   JIMENA  |   14.18   |    7.67   |
| CP021997 |   OLIWA   |   23.14   |    9.59   |
| EP131997 |   KEVIN   |   12.48   |   11.12   |
| EP141997 |   LINDA   |   12.51   |    7.74   |
| EP151997 |   MARTY   |    5.84   |    3.52   |
| EP161997 |    NORA   |   23.02   |    7.58   |
| EP171997 |    OLAF   |   13.54   |    7.16   |
| CP031997 |  UNNAMED  |   19.11   |   15.87   |
| EP181997 |  PAULINE  |   15.16   |    7.2    |
| CP041997 |  UNNAMED  |   19.99   |    13.0   |
| EP191997 |    RICK   |   23.89   |   10.24   |
| CP051997 |    PAKA   |   17.46   |    7.12   |
| EP011998 |   AGATHA  |   18.74   |    9.45   |
| EP021998 |  UNNAMED  |   14.78   |   10.47   |
| EP031998 |    BLAS   |   13.37   |   11.04   |
| EP041998 |   CELIA   |   17.29   |   10.89   |
| EP051998 |   DARBY   |   15.74   |   11.84   |
| EP061998 |  ESTELLE  |   14.59   |   11.67   |
| EP071998 |   FRANK   |   12.62   |    9.78   |
| EP081998 | GEORGETTE |   14.44   |    8.93   |
| CP011998 |  UNNAMED  |   17.47   |    10.0   |
| EP091998 |   HOWARD  |   13.15   |    9.8    |
| EP101998 |    ISIS   |   11.96   |    8.92   |
| EP111998 |   JAVIER  |   10.76   |    5.14   |
| EP121998 |  UNNAMED  |    4.09   |    2.48   |
| EP131998 |    KAY    |    7.64   |    4.92   |
| EP141998 |   LESTER  |   10.11   |    5.77   |
| EP151998 |  MADELINE |   10.83   |    4.7    |
| EP011999 |   ADRIAN  |   14.47   |    8.54   |
| EP021999 |  BEATRIZ  |   15.14   |   10.07   |
| EP031999 |  UNNAMED  |   16.12   |   12.62   |
| EP041999 |  UNNAMED  |   21.45   |   15.85   |
| EP051999 |   CALVIN  |   11.87   |   10.17   |
| EP061999 |  UNNAMED  |    8.43   |    7.72   |
| EP071999 |    DORA   |   19.31   |    13.3   |
| EP081999 |   EUGENE  |   14.98   |   11.03   |
| EP091999 |  UNNAMED  |   12.69   |    7.52   |
| EP101999 |  FERNANDA |   14.45   |    8.45   |
| EP111999 |  UNNAMED  |    11.6   |    7.59   |
| EP121999 |    GREG   |   10.33   |    5.19   |
| EP131999 |   HILARY  |   12.29   |    7.89   |
| EP141999 |   IRWIN   |    9.52   |    7.1    |
| EP012000 |   ALETTA  |   11.42   |    5.03   |
| EP022000 |    BUD    |   10.49   |    5.84   |
| EP032000 |  CARLOTTA |   14.38   |    9.84   |
| EP042000 |  UNNAMED  |   12.72   |    10.3   |
| CP012000 |   UPANA   |   19.78   |    15.2   |
| EP052000 |  UNNAMED  |   19.91   |   15.15   |
| EP062000 |   DANIEL  |    19.2   |   13.77   |
| EP072000 |   EMILIA  |   12.57   |    9.84   |
| EP082000 |   FABIO   |   12.65   |    8.14   |
| EP092000 |   GILMA   |    11.3   |    8.07   |
| EP102000 |   HECTOR  |   15.07   |    8.79   |
| EP112000 |   ILEANA  |   11.05   |    9.29   |
| CP022000 |    WENE   |   14.53   |    12.3   |
| EP122000 |    JOHN   |    6.08   |    3.57   |
| EP132000 |   KRISTY  |    8.06   |    3.7    |
| EP142000 |    LANE   |   15.98   |    9.4    |
| EP152000 |   MIRIAM  |   13.25   |    6.99   |
| EP162000 |   NORMAN  |    12.1   |    7.46   |
| EP172000 |   OLIVIA  |    9.87   |    5.39   |
| EP182000 |    PAUL   |   17.69   |   13.38   |
| EP192000 |    ROSA   |   16.64   |    7.84   |
| EP012001 |   ADOLPH  |   11.05   |    5.51   |
| EP022001 |  BARBARA  |   20.03   |   13.91   |
| EP032001 |   COSME   |   17.39   |   11.17   |
| EP042001 |   ERICK   |   13.35   |    9.97   |
| EP052001 |   DALILA  |   15.23   |    9.48   |
| EP062001 |  UNNAMED  |   11.98   |    8.49   |
| EP072001 |  FLOSSIE  |   12.82   |    5.84   |
| EP082001 |    GIL    |   22.49   |    8.86   |
| EP092001 | HENRIETTE |   22.38   |   16.03   |
| CP012001 |  UNNAMED  |   18.52   |    13.9   |
| EP102001 |    IVO    |   18.34   |    11.7   |
| EP112001 |  JULIETTE |   17.08   |    7.21   |
| EP122001 |    KIKO   |   11.84   |    8.41   |
| CP022001 |  UNNAMED  |   29.55   |   15.96   |
| EP132001 |   LORENA  |   13.18   |    9.41   |
| EP142001 |  UNNAMED  |    8.81   |    7.15   |
| EP152001 |   MANUEL  |   14.44   |    8.75   |
| EP162001 |   NARDA   |   16.39   |   11.66   |
| EP172001 |   OCTAVE  |   11.97   |    8.15   |
| EP012002 |    ALMA   |   12.91   |    6.46   |
| EP022002 |   BORIS   |    7.82   |    2.83   |
| EP032002 |  UNNAMED  |   25.52   |   15.79   |
| EP042002 |  CRISTINA |   16.17   |    8.64   |
| EP052002 |  DOUGLAS  |   19.74   |   12.92   |
| EP062002 |   ELIDA   |   19.82   |   12.57   |
| EP072002 |  UNNAMED  |   12.54   |   11.64   |
| EP082002 |   FAUSTO  |   31.21   |   14.12   |
| CP012002 |   ALIKA   |   17.48   |   11.71   |
| CP022002 |    ELE    |   21.79   |   11.31   |
| EP092002 | GENEVIEVE |   11.65   |    8.24   |
| EP102002 |   HERNAN  |   12.64   |    8.27   |
| EP112002 |  UNNAMED  |   10.33   |    6.33   |
| EP122002 |   ISELLE  |   15.49   |    7.72   |
| EP132002 |   JULIO   |   11.76   |    9.74   |
| EP142002 |   KENNA   |   22.06   |   12.44   |
| EP152002 |   LOWELL  |   13.06   |    6.45   |
| CP032002 |    HUKO   |   24.32   |    6.87   |
| EP162002 |  UNNAMED  |   10.84   |    8.28   |
| EP012003 |   ANDRES  |   18.88   |   14.62   |
| EP022003 |   BLANCA  |    6.23   |    2.73   |
| EP032003 |   CARLOS  |    8.31   |    6.52   |
| EP042003 |  DOLORES  |   14.81   |   10.48   |
| EP052003 |  ENRIQUE  |   16.84   |   11.36   |
| EP062003 |  FELICIA  |   20.04   |   14.13   |
| EP072003 | GUILLERMO |   16.48   |   10.98   |
| EP082003 |   HILDA   |   17.62   |   11.62   |
| CP012003 |  UNNAMED  |   22.53   |   11.19   |
| EP092003 |  IGNACIO  |    6.7    |    4.18   |
| EP102003 |   JIMENA  |    19.5   |    15.4   |
| EP112003 |   KEVIN   |   11.59   |    5.94   |
| EP122003 |   LINDA   |    9.69   |    4.59   |
| EP132003 |   MARTY   |   18.83   |    6.82   |
| EP142003 |    NORA   |   23.56   |    5.7    |
| EP152003 |    OLAF   |    9.74   |    6.81   |
| EP162003 |  PATRICIA |   12.37   |    6.81   |
| EP012004 |   AGATHA  |   11.16   |    4.39   |
| EP022004 |  UNNAMED  |   12.16   |    10.6   |
| CP012004 |  UNNAMED  |   20.01   |   13.69   |
| EP032004 |    BLAS   |   18.02   |    9.8    |
| EP042004 |   CELIA   |   13.26   |    8.06   |
| EP052004 |   DARBY   |   15.44   |   12.75   |
| EP062004 |  UNNAMED  |    8.79   |    5.87   |
| EP072004 |  ESTELLE  |   14.47   |    8.91   |
| EP082004 |   FRANK   |   11.82   |    7.65   |
| EP092004 |  UNNAMED  |   15.12   |    8.59   |
| EP102004 | GEORGETTE |   16.44   |   12.28   |
| EP112004 |   HOWARD  |   12.17   |    7.97   |
| EP122004 |    ISIS   |   10.52   |    6.14   |
| EP132004 |   JAVIER  |   24.12   |    8.42   |
| EP142004 |    KAY    |   13.66   |    9.05   |
| EP152004 |   LESTER  |    9.19   |    6.42   |
| EP162004 |  UNNAMED  |    15.2   |   12.54   |
| EP012005 |   ADRIAN  |    8.38   |    6.78   |
| EP022005 |  BEATRIZ  |   13.01   |    7.96   |
| EP032005 |   CALVIN  |   15.93   |    9.61   |
| EP042005 |    DORA   |   12.51   |    8.72   |
| EP052005 |   EUGENE  |   13.11   |    9.41   |
| CP012005 |    ONE    |   14.59   |    9.96   |
| EP062005 |  FERNANDA |   11.54   |    8.67   |
| EP072005 |    GREG   |   10.76   |    5.55   |
| EP082005 |   HILARY  |   16.49   |   10.41   |
| EP092005 |   IRWIN   |   10.59   |    6.73   |
| EP102005 |    JOVA   |   14.91   |    8.35   |
| EP112005 |  KENNETH  |   10.87   |    6.21   |
| EP122005 |   LIDIA   |    10.2   |    4.99   |
| EP132005 |    MAX    |    23.7   |    8.71   |
| EP142005 |   NORMA   |    9.6    |    5.51   |
| EP152005 |    OTIS   |   11.07   |    5.4    |
| EP162005 |  SIXTEEN  |   11.92   |    7.62   |
| EP012006 |   ALETTA  |    7.05   |    3.73   |
| EP022006 |    TWO    |    9.8    |    6.9    |
| EP032006 |    BUD    |   17.84   |   13.34   |
| EP042006 |  CARLOTTA |   15.26   |    9.41   |
| EP052006 |   DANIEL  |   16.35   |    9.23   |
| EP062006 |   EMILIA  |    13.1   |    7.94   |
| EP072006 |   FABIO   |   16.76   |   14.28   |
| EP082006 |   GILMA   |    9.04   |    6.13   |
| EP092006 |   HECTOR  |   13.96   |    9.24   |
| CP012006 |    IOKE   |   40.61   |   11.04   |
| EP102006 |   ILEANA  |   16.65   |    7.64   |
| EP112006 |    JOHN   |   14.67   |    8.44   |
| EP122006 |   KRISTY  |   12.49   |    5.45   |
| EP132006 |    LANE   |    10.8   |    8.64   |
| EP142006 |   MIRIAM  |    7.22   |    4.41   |
| CP022006 |    TWO    |   16.72   |    9.68   |
| CP032006 |   THREE   |   10.06   |    7.35   |
| EP152006 |   NORMAN  |   20.37   |    7.66   |
| EP162006 |   OLIVIA  |   14.43   |    8.57   |
| CP042006 |    FOUR   |   15.37   |    6.23   |
| EP172006 |    PAUL   |   15.57   |    7.88   |
| EP182006 |  EIGHTEEN |    9.63   |    5.24   |
| EP192006 |    ROSA   |    7.14   |    4.25   |
| EP202006 |   TWENTY  |    8.06   |    7.13   |
| EP212006 |   SERGIO  |    6.78   |    3.72   |
| EP012007 |   ALVIN   |    7.94   |    4.18   |
| EP022007 |  BARBARA  |    6.41   |    4.24   |
| EP032007 |   THREE   |   10.48   |    5.9    |
| EP042007 |    FOUR   |   10.32   |    8.64   |
| EP052007 |    FIVE   |   13.11   |   12.54   |
| EP062007 |   COSME   |   19.35   |   12.94   |
| EP072007 |   DALILA  |   11.39   |    6.84   |
| EP082007 |   ERICK   |    9.81   |    8.5    |
| EP092007 |  FLOSSIE  |   13.91   |   11.28   |
| EP102007 |    GIL    |   11.38   |    8.32   |
| EP112007 | HENRIETTE |   16.34   |    8.56   |
| EP122007 |    IVO    |   10.47   |    5.83   |
| EP132007 |  THIRTEEN |   11.21   |    4.99   |
| EP142007 |  JULIETTE |   11.06   |    6.91   |
| EP152007 |    KIKO   |   11.41   |    5.71   |
| EP012008 |    ALMA   |    12.3   |    8.59   |
| EP022008 |   BORIS   |   11.66   |    8.52   |
| EP032008 |  CRISTINA |    9.77   |    7.47   |
| EP042008 |  DOUGLAS  |   11.15   |    6.3    |
| EP052008 |    FIVE   |   11.95   |    8.79   |
| EP062008 |   ELIDA   |   16.46   |   12.58   |
| EP072008 |   FAUSTO  |   20.72   |   10.67   |
| EP082008 | GENEVIEVE |   16.08   |   10.03   |
| EP092008 |   HERNAN  |   13.98   |    9.93   |
| CP012008 |    KIKA   |   20.12   |   11.34   |
| EP102008 |   ISELLE  |    10.4   |    5.73   |
| EP112008 |   JULIO   |   14.07   |    7.81   |
| EP122008 |   KARINA  |   11.21   |    6.95   |
| EP132008 |   LOWELL  |    9.95   |    7.37   |
| EP142008 |   MARIE   |   14.67   |    5.27   |
| EP152008 |  NORBERT  |   20.07   |    8.07   |
| EP162008 |   ODILE   |   13.07   |    8.9    |
| EP172008 | SEVENTEEN |   12.56   |    8.12   |
| EP182008 |    POLO   |   13.22   |   11.46   |
| EP012009 |    ONE    |   12.53   |    7.39   |
| EP022009 |   ANDRES  |   10.45   |    7.1    |
| EP032009 |   BLANCA  |   11.97   |    8.1    |
| EP042009 |   CARLOS  |   14.15   |    9.47   |
| EP052009 |  DOLORES  |   16.41   |   12.73   |
| EP062009 |    LANA   |   17.37   |   14.85   |
| EP072009 |  ENRIQUE  |   15.87   |   11.53   |
| EP082009 |  FELICIA  |   13.71   |   10.59   |
| EP092009 |    NINE   |   11.66   |    9.08   |
| CP012009 |    MAKA   |    14.7   |    8.53   |
| EP102009 | GUILLERMO |   17.53   |   12.47   |
| EP112009 |   HILDA   |   16.53   |   10.71   |
| EP122009 |  IGNACIO  |   14.84   |   11.59   |
| EP132009 |   JIMENA  |   13.15   |    7.67   |
| CP022009 |    TWO    |    16.6   |    8.91   |
| EP142009 |   KEVIN   |   12.83   |    6.69   |
| EP152009 |   LINDA   |    8.79   |    5.07   |
| EP162009 |   MARTY   |   13.03   |    7.32   |
| EP172009 |    NORA   |    9.23   |    7.03   |
| EP182009 |    OLAF   |   11.96   |    8.82   |
| EP192009 |  PATRICIA |    9.3    |    6.31   |
| EP202009 |    RICK   |   24.46   |    10.3   |
| CP032009 |    NEKI   |   17.16   |    8.12   |
| EP012010 |   AGATHA  |   11.12   |    6.09   |
| EP022010 |    TWO    |    5.69   |    4.37   |
| EP032010 |    BLAS   |    13.6   |    7.03   |
| EP042010 |   CELIA   |    11.8   |    6.55   |
| EP052010 |   DARBY   |    11.7   |    6.34   |
| EP062010 |    SIX    |   16.44   |   10.43   |
| EP072010 |  ESTELLE  |   13.71   |    7.44   |
| EP082010 |   EIGHT   |   11.17   |    7.3    |
| EP092010 |   FRANK   |   11.88   |    7.53   |
| EP102010 |    TEN    |    7.48   |    6.37   |
| EP112010 |   ELEVEN  |    9.85   |    7.76   |
| EP122010 | GEORGETTE |    12.5   |    8.99   |
| CP012010 |   OMEKA   |   20.39   |   11.53   |
| EP012011 |   ADRIAN  |   10.67   |    7.05   |
| EP022011 |  BEATRIZ  |   16.53   |    8.7    |
| EP032011 |   CALVIN  |   14.77   |    7.95   |
| EP042011 |    DORA   |   16.23   |    9.79   |
| EP052011 |   EUGENE  |   13.31   |   10.64   |
| EP062011 |  FERNANDA |   12.73   |    9.83   |
| EP072011 |    GREG   |   21.95   |   11.05   |
| EP082011 |   EIGHT   |    9.51   |    7.51   |
| EP092011 |   HILARY  |   10.97   |    7.0    |
| EP102011 |    JOVA   |   10.98   |    6.71   |
| EP112011 |   IRWIN   |   14.62   |    6.31   |
| EP122011 |   TWELVE  |    9.33   |    5.16   |
| EP132011 |  KENNETH  |   19.52   |   10.93   |
| EP012012 |   ALETTA  |    8.43   |    6.02   |
| EP022012 |    BUD    |    13.3   |    7.6    |
| EP032012 |  CARLOTTA |   16.64   |    9.22   |
| EP042012 |   DANIEL  |   18.49   |    12.7   |
| EP052012 |   EMILIA  |   17.45   |   12.66   |
| EP062012 |   FABIO   |    10.1   |    8.26   |
| EP072012 |   GILMA   |    11.8   |    6.4    |
| EP082012 |   HECTOR  |   11.84   |    4.85   |
| EP092012 |   ILEANA  |   12.31   |    8.44   |
| EP102012 |    JOHN   |   14.21   |    8.7    |
| EP112012 |   KRISTY  |    9.71   |    7.42   |
| EP122012 |    LANE   |    9.76   |    7.17   |
| EP132012 |   MIRIAM  |    10.5   |    5.32   |
| EP142012 |   NORMAN  |   11.99   |    8.38   |
| EP152012 |   OLIVIA  |   12.82   |    6.34   |
| EP162012 |    PAUL   |    20.7   |   10.31   |
| EP172012 |    ROSA   |    5.25   |    3.24   |
| EP012013 |   ALVIN   |   13.99   |   10.78   |
| EP022013 |  BARBARA  |   11.63   |    6.43   |
| EP032013 |   COSME   |   16.19   |   12.42   |
| EP042013 |   DALILA  |    9.9    |    4.91   |
| EP052013 |   ERICK   |   11.38   |    8.82   |
| EP062013 |  FLOSSIE  |   20.55   |   16.76   |
| EP072013 |    GIL    |   14.27   |    9.66   |
| EP082013 | HENRIETTE |   21.45   |   10.89   |
| CP012013 |    PEWA   |   14.54   |    8.91   |
| CP022013 |   UNALA   |    18.7   |   14.32   |
| CP032013 |   THREE   |   23.41   |   13.98   |
| EP092013 |    IVO    |   11.68   |    6.54   |
| EP102013 |  JULIETTE |   22.58   |   14.85   |
| EP112013 |    KIKO   |    7.04   |    4.37   |
| EP122013 |   LORENA  |   12.95   |    6.18   |
| EP132013 |   MANUEL  |   10.31   |    5.21   |
| EP142013 |   NARDA   |   13.62   |    7.01   |
| EP152013 |   OCTAVE  |   14.17   |   12.16   |
| EP162013 | PRISCILLA |   10.69   |    7.29   |
| EP172013 |  RAYMOND  |    10.2   |    5.78   |
| EP182013 |   SONIA   |   22.16   |    8.5    |
| EP012014 |   AMANDA  |    8.86   |    3.97   |
| EP022014 |   BORIS   |    5.07   |    3.53   |
| EP032014 |  CRISTINA |    8.98   |    4.99   |
| EP042014 |  DOUGLAS  |   15.31   |    5.94   |
| EP052014 |   ELIDA   |    6.99   |    3.5    |
| EP062014 |   FAUSTO  |   16.32   |   11.98   |
| CP012014 |    WALI   |   13.31   |    8.13   |
| EP072014 | GENEVIEVE |   25.67   |   10.31   |
| EP082014 |   HERNAN  |   14.87   |   11.42   |
| EP092014 |   ISELLE  |   19.73   |   10.82   |
| EP102014 |   JULIO   |   15.89   |    9.41   |
| EP112014 |   KARINA  |   15.21   |    7.89   |
| EP122014 |   LOWELL  |   12.01   |    6.82   |
| EP132014 |   MARIE   |   14.98   |    9.98   |
| EP142014 |  NORBERT  |   10.01   |    6.02   |
| EP152014 |   ODILE   |   21.08   |    7.04   |
| EP162014 |  SIXTEEN  |   16.36   |    8.91   |
| EP172014 |    POLO   |   11.23   |    6.99   |
| EP182014 |   RACHEL  |   12.99   |    5.66   |
| EP192014 |   SIMON   |   12.38   |    7.91   |
| CP022014 |    ANA    |    41.7   |   10.72   |
| EP202014 |   TRUDY   |    7.23   |    5.22   |
| EP212014 |   VANCE   |   13.41   |    8.62   |
| EP012015 |   ANDRES  |   11.22   |    6.15   |
| EP022015 |   BLANCA  |   17.55   |    6.61   |
| EP032015 |   CARLOS  |   11.01   |    4.9    |
| EP042015 |    ELA    |   16.87   |   10.49   |
| CP012015 |   HALOLA  |   15.46   |    9.71   |
| CP022015 |    IUNE   |   11.71   |    8.38   |
| EP052015 |  DOLORES  |   13.44   |    8.06   |
| EP062015 |  ENRIQUE  |    9.76   |    5.44   |
| EP072015 |  FELICIA  |   11.02   |    7.85   |
| EP082015 |   EIGHT   |    15.4   |    12.7   |
| EP092015 | GUILLERMO |   20.68   |   11.24   |
| EP102015 |   HILDA   |   14.61   |    8.7    |
| EP112015 |   ELEVEN  |   17.72   |   13.53   |
| CP032015 |    KILO   |   26.84   |    9.25   |
| CP042015 |    LOKE   |   31.61   |   10.19   |
| EP122015 |  IGNACIO  |   35.42   |    11.1   |
| EP132015 |   JIMENA  |   17.21   |    8.98   |
| EP142015 |   KEVIN   |    9.42   |    6.49   |
| EP152015 |   LINDA   |   12.47   |    6.51   |
| CP052015 |   MALIA   |   15.06   |    9.48   |
| EP162015 |  SIXTEEN  |   19.61   |   14.49   |
| CP062015 |   NIALA   |    9.54   |    6.45   |
| EP172015 |   MARTY   |    6.5    |    4.2    |
| CP072015 |    OHO    |   81.37   |   17.07   |
| CP082015 |   EIGHT   |   16.64   |    6.46   |
| EP182015 |    NORA   |   14.89   |    9.03   |
| EP192015 |    OLAF   |   20.28   |    9.3    |
| EP202015 |  PATRICIA |   22.44   |   11.62   |
| EP212015 |    RICK   |   12.61   |    7.47   |
| EP222015 |   SANDRA  |   14.79   |    9.22   |
| CP092015 |    NINE   |    9.07   |    4.25   |
| CP012016 |    PALI   |   10.25   |    4.86   |
| EP012016 |    ONE    |   11.42   |    7.0    |
| EP022016 |   AGATHA  |   13.47   |    9.96   |
| EP032016 |    BLAS   |   14.72   |    9.93   |
| EP042016 |   CELIA   |   14.88   |   10.35   |
| EP052016 |   DARBY   |   12.93   |    9.68   |
| EP062016 |  ESTELLE  |   14.97   |   10.01   |
| EP072016 |   FRANK   |   13.32   |    7.31   |
| EP082016 | GEORGETTE |   13.66   |    8.58   |
| EP092016 |   HOWARD  |   15.82   |   12.82   |
| EP102016 |   IVETTE  |   16.93   |   11.27   |
| EP112016 |   JAVIER  |   13.18   |    8.46   |
| EP122016 |    KAY    |   10.13   |    7.41   |
| EP132016 |   LESTER  |   21.17   |   11.81   |
| EP142016 |  MADELINE |   19.25   |   10.77   |
| EP152016 |   NEWTON  |   17.08   |   12.72   |
| EP162016 |   ORLENE  |   11.83   |    7.24   |
| EP172016 |   PAINE   |   13.77   |   11.74   |
| EP182016 |   ROSLYN  |    9.78   |    5.83   |
| EP192016 |   ULIKA   |   18.16   |    8.75   |
| EP202016 |  SEYMOUR  |   13.87   |    9.89   |
| EP212016 |    TINA   |    6.03   |    3.91   |
| EP222016 |    OTTO   |    16.1   |    5.79   |
| EP012017 |   ADRIAN  |   11.46   |    5.72   |
| EP022017 |  BEATRIZ  |    6.64   |    4.22   |
| EP032017 |   CALVIN  |    5.07   |    3.84   |
| EP042017 |    DORA   |   13.05   |    8.38   |
| EP052017 |   EUGENE  |    9.84   |    8.14   |
| EP062017 |  FERNANDA |   12.17   |    9.01   |
| EP072017 |    GREG   |   12.96   |    9.96   |
| EP082017 |   EIGHT   |    9.26   |    6.15   |
| EP092017 |   HILARY  |   16.15   |   10.77   |
| EP102017 |   IRWIN   |    11.9   |    5.93   |
| EP112017 |   ELEVEN  |   13.86   |    5.45   |
| EP122017 |    JOVA   |   14.09   |   11.35   |
| EP132017 |  KENNETH  |   14.64   |    8.3    |
| EP142017 |   LIDIA   |   12.69   |    8.44   |
| EP152017 |    OTIS   |   14.56   |    6.84   |
